,,A,B,C,D,E,F
Geologic,2050-08-08 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-09 00:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-09 02:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-09 04:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-09 06:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-09 08:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-09 10:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-09 12:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-09 14:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-09 16:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-09 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-09 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-09 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-10 00:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-10 02:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-10 04:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-10 06:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-10 08:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-10 10:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-10 12:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-10 14:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-10 16:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-10 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-10 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-10 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-11 00:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-11 02:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-11 04:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-11 06:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-11 08:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-11 10:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-11 12:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-11 14:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-11 16:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-11 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-11 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-11 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-12 00:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-12 02:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-12 04:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-12 06:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-12 08:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-12 10:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-12 12:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-12 14:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-12 16:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-12 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-12 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-12 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-13 00:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-13 02:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-13 04:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-13 06:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-13 08:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-13 10:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-13 12:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-13 14:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-13 16:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-13 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-13 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-13 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-14 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-14 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-14 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-14 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-14 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-14 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-14 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-14 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-15 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-15 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-15 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-15 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-15 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-15 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-15 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-15 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-16 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-16 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-16 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-16 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-16 16:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-16 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-16 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-17 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-17 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-17 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-17 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-17 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-17 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-17 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-17 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-08-18 08:00:00,0.0,0.0,0.0,-66.66460000000552,0.0,0.0
Geologic,2050-08-18 10:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-18 12:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-18 14:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-18 16:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-18 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-18 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-18 22:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-19 00:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-19 02:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-19 04:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-19 06:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-19 08:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-19 10:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-19 12:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-19 14:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-19 16:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-19 18:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-19 20:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-19 22:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-20 00:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-20 02:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-20 04:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-20 06:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-20 08:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-20 10:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-20 12:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-20 14:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-20 16:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-20 18:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-20 20:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-20 22:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-21 00:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-21 02:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-21 04:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-21 06:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-21 08:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-21 10:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-21 12:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-21 14:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-21 16:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-21 18:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-21 20:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-21 22:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-22 00:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-22 02:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-22 04:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-22 06:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-22 08:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-22 10:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-22 12:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-22 14:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-22 16:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-22 18:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-22 20:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-22 22:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-23 00:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-23 02:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-23 04:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-23 06:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-23 08:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-23 10:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-23 12:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-23 14:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-23 16:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-23 18:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-23 20:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-23 22:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-24 00:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-24 02:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-24 04:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-24 06:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-24 08:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-24 10:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-24 12:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-24 14:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-24 16:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-24 18:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-24 20:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-24 22:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-25 00:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-25 02:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-25 04:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-25 06:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-25 08:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-25 10:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-25 12:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-25 14:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-25 16:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-25 18:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-25 20:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-25 22:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-26 00:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-26 02:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-26 04:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-26 06:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-26 08:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-26 10:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-26 12:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-26 14:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-26 16:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-26 18:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-26 20:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-26 22:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-27 00:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-27 02:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-27 04:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-27 06:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-27 08:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-27 10:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-27 12:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-27 14:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-27 16:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-27 18:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-27 20:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-27 22:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-28 00:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-28 02:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-28 04:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-28 06:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-28 08:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-28 10:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-28 12:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-28 14:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-28 16:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-08-28 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-28 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-28 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-29 00:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-29 02:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-29 04:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-29 06:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-29 08:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-29 10:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-29 12:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-29 14:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-29 16:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-29 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-29 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-29 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-30 00:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-30 02:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-30 04:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-30 06:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-30 08:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-30 10:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-30 12:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-30 14:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-30 16:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-30 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-30 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-30 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-31 00:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-31 02:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-31 04:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-31 06:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-31 08:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-31 10:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-31 12:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-31 14:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-31 16:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-31 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-31 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-08-31 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-01 00:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-01 02:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-01 04:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-01 06:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-01 08:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-01 10:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-01 12:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-01 14:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-01 16:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-01 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-01 20:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-01 22:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-02 00:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-02 02:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-02 04:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-02 06:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-02 08:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-02 10:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-02 12:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-02 14:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-02 16:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-02 18:00:00,0.0,0.0,0.0,-166.66667999999999,0.0,0.0
Geologic,2050-09-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Geologic,2050-09-03 22:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-09-04 00:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-09-04 02:00:00,0.0,0.0,0.0,50.0,0.0,0.0
Geologic,2050-09-04 04:00:00,0.0,0.0,0.0,50.0,0.0,0.0
